date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:15:10	174724/174724	---M--	200	added ('OK')	application/octet-stream	etag:%225dfc744f-2aa84%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.woff2	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.woff2	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:11	247568/247568	---M--	200	added ('OK')	application/font-woff	etag:%225dfc744f-3c710%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.woff	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.woff	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:12	528288/528288	---M-Z	200	added ('OK')	application/octet-stream	etag:%225dfc744f-80fa0%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.ttf	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.ttf	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:13	2382989/2382989	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfc744f-245c8d%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.svg	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-duotone-900.svg	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:14	452386/452386	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dfc744f-6e722%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.eot	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.eot	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:15	452386/452386	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dfc744f-6e722%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.eot?	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300d41d.eot	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:16	173612/173612	---M--	200	added ('OK')	application/octet-stream	etag:%225dfc744f-2a62c%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.woff2	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.woff2	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:17	230464/230464	---M--	200	added ('OK')	application/font-woff	etag:%225dfc744f-38440%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.woff	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.woff	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:18	452104/452104	---M-Z	200	added ('OK')	application/octet-stream	etag:%225dfc744f-6e608%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.ttf	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.ttf	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:19	2183011/2183011	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfc744f-214f63%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.svg	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-light-300.svg	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:20	417790/417790	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dfc744f-65ffe%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.eot	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.eot	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:21	417790/417790	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dfc744f-65ffe%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.eot?	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400d41d.eot	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:22	159884/159884	---M--	200	added ('OK')	application/octet-stream	etag:%225dfc744f-2708c%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.woff2	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.woff2	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:23	211960/211960	---M--	200	added ('OK')	application/font-woff	etag:%225dfc744f-33bf8%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.woff	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.woff	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:24	417496/417496	---M-Z	200	added ('OK')	application/octet-stream	etag:%225dfc744f-65ed8%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.ttf	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.ttf	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:25	1955435/1955435	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfc744f-1dd66b%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.svg	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-regular-400.svg	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:26	357014/357014	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dfc744f-57296%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.eot	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.eot	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:27	357014/357014	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dfc744f-57296%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.eot?	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900d41d.eot	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:28	173172/173172	---M--	200	added ('OK')	application/font-woff	etag:%225dfc744f-2a474%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.woff	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.woff	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:29	356732/356732	---M-Z	200	added ('OK')	application/octet-stream	etag:%225dfc744f-5717c%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.ttf	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.ttf	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:30	1601434/1601434	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfc744f-186f9a%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.svg	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/webfonts/fa-solid-900.svg	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1623785145)
14:15:30	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2014%20Apr%202023%2011:15:30%20GMT	https://dumpsterapp.mobi/wp-content/themes/dumpster/css/owl.video.play.png	wp-content/themes/dumpster/css/owl.video.play.png	(from https://dumpsterapp.mobi/wp-content/themes/dumpster/css/owl.carousel.min.css?ver=1.32)
14:15:31	618/618	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfc73ce-26a%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/img/icon-3.svg	wp-content/themes/dumpster/img/icon-3.svg	(from https://dumpsterapp.mobi/wp-content/cache/min/1/wp-content/themes/dumpster/css/styles.css?ver=1623785145)
14:15:32	1166/1166	---M-Z	200	added ('OK')	text/css	etag:W/%2260aad0e5-48e%22	https://dumpsterapp.mobi/wp-content/plugins/amp/assets/css/amp-default.css?ver=2.1.2	wp-content/plugins/amp/assets/css/amp-default431f.css	(from https://dumpsterapp.mobi/category/all/)
14:15:33	1842/1842	---M-Z	200	added ('OK')	text/css	etag:W/%225dfc73ce-732%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/css/normalize.css?ver=1.32	wp-content/themes/dumpster/css/normalizedbe6.css	(from https://dumpsterapp.mobi/category/all/)
14:15:34	1827/1827	---M-Z	200	added ('OK')	text/css	etag:W/%225dfc73ce-723%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/css/font.css?ver=1.32	wp-content/themes/dumpster/css/fontdbe6.css	(from https://dumpsterapp.mobi/category/all/)
14:15:35	163161/163161	---M-Z	200	added ('OK')	text/css	etag:W/%225dfc744f-27d59%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.min.css?ver=1.32	wp-content/themes/dumpster/fonts/fontawesome-pro-5.11.2-web/css/all.mindbe6.css	(from https://dumpsterapp.mobi/category/all/)
14:15:36	27347/27347	---M-Z	200	added ('OK')	text/css	etag:W/%225f63287e-6ad3%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/css/styles.css?ver=1.32	wp-content/themes/dumpster/css/stylesdbe6.css	(from https://dumpsterapp.mobi/category/all/)
14:15:37	14757/14757	---M-Z	200	added ('OK')	text/css	etag:W/%225eb263b9-39a5%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/css/responsive.css?ver=1.32	wp-content/themes/dumpster/css/responsivedbe6.css	(from https://dumpsterapp.mobi/category/all/)
14:15:38	2588/2588	---M-Z	200	added ('OK')	text/css	etag:W/%225eb3c30e-a1c%22	https://dumpsterapp.mobi/wp-content/themes/dumpster/style.css	wp-content/themes/dumpster/style.css	(from https://dumpsterapp.mobi/category/all/)
14:15:39	1317/1317	---M-Z	200	added ('OK')	text/css	etag:W/%2260d394f3-525%22	https://dumpsterapp.mobi/wp-content/cache/busting/1/sccss.css?ver=1624478963	wp-content/cache/busting/1/sccss7a81.css	(from https://dumpsterapp.mobi/category/all/)
14:15:40	4257/4257	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:15:40%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/categories/150	wp-json/wp/v2/categories/150.json	(from https://dumpsterapp.mobi/category/all/)
14:15:41	83693/83693	---M--	200	added ('OK')	application/rss+xml	etag:%22d0c85f698068f84b1f602aa06ce72ada%22	https://dumpsterapp.mobi/category/all/feed/	category/all/feed/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:15:42%20GMT	https://dumpsterapp.mobi/issues-with-apps-running-on-android/%20	issues-with-apps-running-on-android/%20.6e.delayed	(from https://dumpsterapp.mobi/category/all/)
14:15:42	150712/150712	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2260eda1af-24cb8%22	https://dumpsterapp.mobi/wp-content/uploads/2021/06/denny-muller-HfWA-Axq6Ek-unsplash-scaled.jpg	wp-content/uploads/2021/06/denny-muller-HfWA-Axq6Ek-unsplash-scaled.jpg	(from https://dumpsterapp.mobi/category/all/)
14:15:43	60762/60762	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:44%20GMT	https://dumpsterapp.mobi/category/all/page/2/	category/all/page/2/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:15:43%20GMT	https://dumpsterapp.mobi/what-does-rooting-an-android-device-mean/%20	what-does-rooting-an-android-device-mean/	(from https://dumpsterapp.mobi/category/all/)
14:15:45	64261/64261	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:44%20GMT	https://dumpsterapp.mobi/issues-with-apps-running-on-android/	issues-with-apps-running-on-android/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:45	787996/787996	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2260eda254-c061c%22	https://dumpsterapp.mobi/wp-content/uploads/2021/06/matteo-grando-mxxagbVu7Pg-unsplash-scaled.jpg	wp-content/uploads/2021/06/matteo-grando-mxxagbVu7Pg-unsplash-scaled.jpg	(from https://dumpsterapp.mobi/category/all/)
14:15:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:15:45%20GMT	https://dumpsterapp.mobi/developing-an-android-app/%20	developing-an-android-app/%20.72.delayed	(from https://dumpsterapp.mobi/category/all/)
14:15:46	63540/63540	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:46%20GMT	https://dumpsterapp.mobi/what-does-rooting-an-android-device-mean/	what-does-rooting-an-android-device-mean/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:47	442948/442948	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2260ace1a6-6c244%22	https://dumpsterapp.mobi/wp-content/uploads/2021/05/karl-pawlowicz-QUHuwyNgSA0-unsplash-scaled.jpg	wp-content/uploads/2021/05/karl-pawlowicz-QUHuwyNgSA0-unsplash-scaled.jpg	(from https://dumpsterapp.mobi/category/all/)
14:15:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:15:47%20GMT	https://dumpsterapp.mobi/6-best-ways-to-backup-photos-in-2021/%20	6-best-ways-to-backup-photos-in-2021/	(from https://dumpsterapp.mobi/category/all/)
14:15:48	64142/64142	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:47%20GMT	https://dumpsterapp.mobi/developing-an-android-app/	developing-an-android-app/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:49	292587/292587	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2260acdca9-476eb%22	https://dumpsterapp.mobi/wp-content/uploads/2021/05/jakob-owens-FKyHyNowp-4-unsplash-scaled.jpg	wp-content/uploads/2021/05/jakob-owens-FKyHyNowp-4-unsplash-scaled.jpg	(from https://dumpsterapp.mobi/category/all/)
14:15:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:15:49%20GMT	https://dumpsterapp.mobi/best-photo-editing-apps-for-android-photographers/%20	best-photo-editing-apps-for-android-photographers/	(from https://dumpsterapp.mobi/category/all/)
14:15:50	64043/64043	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:49%20GMT	https://dumpsterapp.mobi/6-best-ways-to-backup-photos-in-2021/	6-best-ways-to-backup-photos-in-2021/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:51	153455/153455	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2260ad17c1-2576f%22	https://dumpsterapp.mobi/wp-content/uploads/2021/05/neil-cooper-2yXIJQzOywU-unsplash-scaled.jpg	wp-content/uploads/2021/05/neil-cooper-2yXIJQzOywU-unsplash-scaled.jpg	(from https://dumpsterapp.mobi/category/all/)
14:15:51	63656/63656	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:51%20GMT	https://dumpsterapp.mobi/best-photo-editing-apps-for-android-photographers/	best-photo-editing-apps-for-android-photographers/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:15:51%20GMT	https://dumpsterapp.mobi/10-most-useful-android-apps-in-everyday-life/%20	10-most-useful-android-apps-in-everyday-life/	(from https://dumpsterapp.mobi/category/all/)
14:15:57	60943/60943	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:56%20GMT	https://dumpsterapp.mobi/10-most-useful-android-apps-in-everyday-life/	10-most-useful-android-apps-in-everyday-life/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:58	56064/56064	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:57%20GMT	https://dumpsterapp.mobi/category/cloud/	category/cloud/index.html	(from https://dumpsterapp.mobi/category/all/)
14:15:58	62862/62862	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:57%20GMT	https://dumpsterapp.mobi/category/android-terminology/	category/android-terminology/index.html	(from https://dumpsterapp.mobi/category/all/)
14:16:01	53573/53573	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:15:59%20GMT	https://dumpsterapp.mobi/category/easy-troubleshooting/	category/easy-troubleshooting/index.html	(from https://dumpsterapp.mobi/category/all/)
14:16:02	60570/60570	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:16:02%20GMT	https://dumpsterapp.mobi/category/popular/	category/popular/index.html	(from https://dumpsterapp.mobi/category/all/)
14:16:03	62714/62714	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:16:03%20GMT	https://dumpsterapp.mobi/category/restore-photos-video/	category/restore-photos-video/index.html	(from https://dumpsterapp.mobi/category/all/)
14:16:03	17162/17162	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:16:03%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/308	wp-json/wp/v2/faq/308.json	(from https://dumpsterapp.mobi/faq/terms-and-conditions/)
14:16:03	53785/53785	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:16:03%20GMT	https://dumpsterapp.mobi/category/social-media/	category/social-media/index.html	(from https://dumpsterapp.mobi/category/all/)
14:16:03	2825/2825	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:16:04%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fterms-and-conditions%2F	wp-json/oembed/1.0/embed2966.json	(from https://dumpsterapp.mobi/faq/terms-and-conditions/)
14:16:04	2905/2905	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:16:04%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fterms-and-conditions%2F&format=xml	wp-json/oembed/1.0/embedef2d	(from https://dumpsterapp.mobi/faq/terms-and-conditions/)
14:16:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:16:06%20GMT	https://dumpsterapp.mobi/?p=308	indexf454.html	(from https://dumpsterapp.mobi/faq/terms-and-conditions/)
14:16:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:16:06%20GMT	https://dumpsterapp.mobi/5-ways-to-recover-deleted-photos-on-your-android-device/%20	5-ways-to-recover-deleted-photos-on-your-android-device/	(from https://dumpsterapp.mobi/category/all/page/2/)
